TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
1354.234898,0.000292653,91281,1443.54187,5.631793022,788.1383667,2.114818811,1600.220337,7.349230289,0,NA,NA,NA,NA,779.8386247,0.002566674,1764.836012,0.002272852,-0.02877746,-0.036515675
1354.236287,0.000292643,91282,1441.356934,5.632199287,793.244873,2.113197565,1598.8396,7.349760532,0,NA,NA,NA,NA,779.8363692,0.002574333,1764.836672,0.002277972,-0.039620697,-0.036834061
1354.237676,0.000292632,91283,1442.25,5.634552479,791.1170654,2.111610174,1595.690918,7.352830887,0,NA,NA,NA,NA,779.845978,0.002569353,1764.838308,0.002283828,-0.023319803,-0.037041463
1354.239065,0.000292622,91284,1441.191406,5.63497591,792.6190796,2.116058588,1597.257202,7.353383064,0,NA,NA,NA,NA,779.8406808,0.002574989,1764.837267,0.002281032,-0.032578379,-0.036142435
1354.240454,0.000292611,91285,1442.203247,5.633866787,791.8378296,2.113289833,1598.952881,7.351935863,0,NA,NA,NA,NA,779.8416976,0.002569324,1764.834275,0.002278791,-0.033747904,-0.038661063
1354.241843,0.000292601,91286,1448.404175,5.644289494,792.21521,2.112670898,1605.627441,7.365537643,0,NA,NA,NA,NA,779.8427013,0.002566146,1764.838054,0.00227537,-0.028983934,-0.035982639
1354.243232,0.00029259,91287,1445.563354,5.635870457,789.9451294,2.111928701,1602.970581,7.354550838,0,NA,NA,NA,NA,779.8360256,0.002567318,1764.835851,0.002275584,-0.029240442,-0.036754027
1354.244621,0.00029258,91288,1443.740967,5.641488552,789.9402466,2.111429214,1602.497437,7.36188221,0,NA,NA,NA,NA,779.8382939,0.002571274,1764.835571,0.002281532,-0.038801536,-0.035058875
1354.246009,0.000292569,91289,1440.501343,5.637442589,790.2446289,2.118493319,1595.441772,7.356601715,0,NA,NA,NA,NA,779.8407222,0.00257483,1764.838203,0.00228661,-0.031196149,-0.037748229
1354.247398,0.000292559,91290,1450.009033,5.642005444,791.5441284,2.11090827,1607.314575,7.362556458,0,NA,NA,NA,NA,779.8391545,0.002563045,1764.836913,0.002267577,-0.029198648,-0.038710378
1354.248787,0.000292548,91291,1445.555664,5.641045094,793.1447754,2.118420601,1603.073486,7.361303329,0,NA,NA,NA,NA,779.8443722,0.002569906,1764.837388,0.002276261,-0.030823251,-0.035710312
1354.250176,0.000292538,91292,1445.656738,5.634832382,792.4221802,2.112186909,1603.562012,7.353196144,0,NA,NA,NA,NA,779.836813,0.002567452,1764.837875,0.002272001,-0.032716196,-0.033468451
